symbol,trade_date,value_rs_score,value_rs_rating
SSE:600200,2025-05-29,44.42,1
SSE:603398,2025-05-29,46.79,1
SZSE:300379,2025-05-29,53.67,1
SZSE:300472,2025-05-29,59.43,1
SZSE:000736,2025-05-29,67.25,1
SZSE:300044,2025-05-29,67.42,1
SSE:600190,2025-05-29,67.44,1
SZSE:300052,2025-05-29,68.85,1
SSE:603283,2025-05-29,70.03,1
SZSE:002231,2025-05-29,71.46,1
SZSE:003032,2025-05-29,71.9,1
SSE:603721,2025-05-29,71.92,1
SSE:603863,2025-05-29,71.99,1
SSE:600696,2025-05-29,72.16,1
SZSE:300751,2025-05-29,72.5,1
SSE:603261,2025-05-29,72.78,1
SSE:601865,2025-05-29,73.04,1
SZSE:300477,2025-05-29,73.06,1
SSE:688184,2025-05-29,73.07,1
SZSE:301030,2025-05-29,74.18,1
SSE:688408,2025-05-29,74.37,1
SZSE:300152,2025-05-29,74.59,1
SSE:603789,2025-05-29,74.83,1
SZSE:300151,2025-05-29,74.99,1
SZSE:002865,2025-05-29,75.03,1
SZSE:300716,2025-05-29,75.66,1
SZSE:002306,2025-05-29,76.08,1
SZSE:002459,2025-05-29,76.18,1
SSE:600525,2025-05-29,76.69,1
SZSE:300122,2025-05-29,76.71,1
SSE:605199,2025-05-29,76.85,1
SSE:600599,2025-05-29,77.23,1
SSE:688599,2025-05-29,77.49,1
SZSE:000488,2025-05-29,77.7,1
SZSE:300827,2025-05-29,77.95,1
SZSE:300343,2025-05-29,77.96,1
SZSE:002938,2025-05-29,78.02,1
SZSE:300561,2025-05-29,78.03,1
SSE:688223,2025-05-29,78.08,1
SSE:603580,2025-05-29,78.26,1
SSE:688429,2025-05-29,78.65,1
SZSE:002475,2025-05-29,79.01,1
SZSE:300563,2025-05-29,79.21,1
SZSE:300460,2025-05-29,79.3,1
SZSE:301152,2025-05-29,79.38,1
SZSE:301062,2025-05-29,79.4,1
SSE:688503,2025-05-29,79.47,1
SZSE:301015,2025-05-29,79.52,1
SZSE:300326,2025-05-29,79.67,1
SSE:600971,2025-05-29,79.68,1
SZSE:301626,2025-05-29,79.8,1
SSE:603556,2025-05-29,79.85,1
SZSE:300147,2025-05-29,79.99,2
SZSE:000004,2025-05-29,80.06,2
SSE:688516,2025-05-29,80.1,2
SSE:603198,2025-05-29,80.14,2
SSE:600246,2025-05-29,80.2,2
SZSE:301358,2025-05-29,80.36,2
SZSE:300093,2025-05-29,80.61,2
SSE:688530,2025-05-29,80.82,2
SSE:688533,2025-05-29,80.87,2
SSE:600438,2025-05-29,80.95,2
SSE:688298,2025-05-29,81.26,2
SSE:600309,2025-05-29,81.33,2
SSE:600773,2025-05-29,81.45,2
SZSE:002855,2025-05-29,81.57,2
SZSE:002253,2025-05-29,81.64,2
SSE:688348,2025-05-29,81.75,2
SSE:603806,2025-05-29,81.77,2
SZSE:300025,2025-05-29,81.84,2
SSE:688153,2025-05-29,81.93,2
SZSE:002214,2025-05-29,82.16,2
SZSE:300107,2025-05-29,82.18,2
SSE:688646,2025-05-29,82.5,2
SZSE:002984,2025-05-29,82.56,2
SSE:600845,2025-05-29,82.58,2
SSE:600355,2025-05-29,82.63,2
SSE:601699,2025-05-29,82.64,2
SZSE:301051,2025-05-29,82.71,2
SZSE:002076,2025-05-29,82.71,2
SSE:688658,2025-05-29,82.72,2
SSE:688601,2025-05-29,82.76,2
SSE:688691,2025-05-29,82.81,2
SZSE:300308,2025-05-29,82.88,2
SSE:600123,2025-05-29,82.9,2
SZSE:300390,2025-05-29,82.93,2
SZSE:002581,2025-05-29,82.94,2
SSE:600228,2025-05-29,82.95,2
SZSE:301589,2025-05-29,82.96,2
SSE:601567,2025-05-29,82.97,2
SSE:601231,2025-05-29,82.97,2
SZSE:300118,2025-05-29,83.01,2
SZSE:000983,2025-05-29,83.26,2
SZSE:301308,2025-05-29,83.27,2
SZSE:300159,2025-05-29,83.34,2
SZSE:300344,2025-05-29,83.42,2
SZSE:003004,2025-05-29,83.43,2
SZSE:300705,2025-05-29,83.54,2
SZSE:000400,2025-05-29,83.6,2
SSE:688772,2025-05-29,83.62,2
SSE:688726,2025-05-29,83.72,2
SZSE:301363,2025-05-29,83.75,2
SSE:688050,2025-05-29,83.77,2
SSE:688287,2025-05-29,83.85,2
SZSE:301633,2025-05-29,83.93,3
SZSE:000504,2025-05-29,83.95,3
SZSE:000877,2025-05-29,83.96,3
SZSE:300856,2025-05-29,83.99,3
SZSE:301266,2025-05-29,84.05,3
SZSE:300175,2025-05-29,84.09,3
SZSE:002737,2025-05-29,84.1,3
SSE:688036,2025-05-29,84.15,3
SZSE:300833,2025-05-29,84.16,3
SSE:600026,2025-05-29,84.2,3
SZSE:300205,2025-05-29,84.26,3
SSE:600481,2025-05-29,84.45,3
SSE:688007,2025-05-29,84.47,3
SSE:688276,2025-05-29,84.48,3
SZSE:002180,2025-05-29,84.48,3
SSE:603341,2025-05-29,84.49,3
SZSE:002240,2025-05-29,84.52,3
SZSE:001379,2025-05-29,84.55,3
SSE:688676,2025-05-29,84.55,3
SZSE:300769,2025-05-29,84.63,3
SZSE:301091,2025-05-29,84.67,3
SZSE:300474,2025-05-29,84.74,3
SZSE:300818,2025-05-29,84.78,3
SSE:688559,2025-05-29,84.78,3
SSE:603871,2025-05-29,84.78,3
SSE:600546,2025-05-29,84.82,3
SZSE:300394,2025-05-29,84.86,3
SSE:688389,2025-05-29,84.86,3
SZSE:002129,2025-05-29,84.9,3
SZSE:300347,2025-05-29,84.93,3
SZSE:000518,2025-05-29,84.93,3
SZSE:002221,2025-05-29,84.97,3
SZSE:002304,2025-05-29,85.09,3
SZSE:002496,2025-05-29,85.1,3
SZSE:300142,2025-05-29,85.11,3
SSE:601222,2025-05-29,85.13,3
SZSE:300814,2025-05-29,85.21,3
SSE:688449,2025-05-29,85.26,3
SSE:688472,2025-05-29,85.31,3
SZSE:300782,2025-05-29,85.35,3
SSE:601966,2025-05-29,85.35,3
SSE:600199,2025-05-29,85.37,3
SZSE:002150,2025-05-29,85.5,3
SZSE:002557,2025-05-29,85.5,3
SSE:600378,2025-05-29,85.52,3
SSE:688125,2025-05-29,85.56,3
SSE:603516,2025-05-29,85.57,3
SZSE:300529,2025-05-29,85.58,3
SSE:688390,2025-05-29,85.61,3
SZSE:300659,2025-05-29,85.65,3
SSE:688087,2025-05-29,85.68,3
SZSE:300097,2025-05-29,85.69,3
SZSE:002630,2025-05-29,85.69,4
SZSE:002429,2025-05-29,85.77,4
SSE:600892,2025-05-29,85.82,4
SSE:688556,2025-05-29,85.84,4
SZSE:002241,2025-05-29,85.87,4
SSE:600110,2025-05-29,85.98,4
SZSE:002531,2025-05-29,86.05,4
SZSE:002016,2025-05-29,86.07,4
SZSE:002273,2025-05-29,86.08,4
SSE:688032,2025-05-29,86.13,4
SZSE:300554,2025-05-29,86.14,4
SSE:688005,2025-05-29,86.15,4
SZSE:000595,2025-05-29,86.19,4
SZSE:001376,2025-05-29,86.2,4
SSE:603185,2025-05-29,86.2,4
SZSE:301567,2025-05-29,86.21,4
SZSE:002185,2025-05-29,86.23,4
SZSE:301587,2025-05-29,86.26,4
SSE:600611,2025-05-29,86.27,4
SZSE:002824,2025-05-29,86.32,4
SSE:688009,2025-05-29,86.36,4
SZSE:300393,2025-05-29,86.4,4
SZSE:300045,2025-05-29,86.45,4
SZSE:300274,2025-05-29,86.47,4
SZSE:002192,2025-05-29,86.49,4
SSE:688575,2025-05-29,86.53,4
SZSE:002463,2025-05-29,86.54,4
SSE:688710,2025-05-29,86.56,4
SSE:603348,2025-05-29,86.58,4
SSE:688210,2025-05-29,86.61,4
SZSE:000802,2025-05-29,86.62,4
SSE:603661,2025-05-29,86.66,4
SZSE:002756,2025-05-29,86.69,4
SZSE:300396,2025-05-29,86.73,4
SSE:603212,2025-05-29,86.75,4
SZSE:300843,2025-05-29,86.87,4
SZSE:300772,2025-05-29,86.91,4
SSE:603018,2025-05-29,86.91,4
SSE:600325,2025-05-29,86.96,4
SZSE:000821,2025-05-29,87.02,4
SSE:601882,2025-05-29,87.12,4
SSE:603055,2025-05-29,87.19,4
SSE:688549,2025-05-29,87.2,4
SZSE:002047,2025-05-29,87.24,4
SZSE:301117,2025-05-29,87.26,4
SSE:688281,2025-05-29,87.29,4
SSE:688721,2025-05-29,87.3,4
SSE:688378,2025-05-29,87.31,4
SSE:600584,2025-05-29,87.32,4
SSE:603255,2025-05-29,87.38,4
SSE:600816,2025-05-29,87.38,4
SZSE:300036,2025-05-29,87.39,4
SZSE:000049,2025-05-29,87.39,5
SSE:603396,2025-05-29,87.39,5
SSE:600707,2025-05-29,87.4,5
SSE:688361,2025-05-29,87.41,5
SSE:603327,2025-05-29,87.42,5
SSE:600238,2025-05-29,87.5,5
SZSE:300366,2025-05-29,87.52,5
SSE:688312,2025-05-29,87.53,5
SZSE:300590,2025-05-29,87.57,5
SZSE:002156,2025-05-29,87.59,5
SZSE:300207,2025-05-29,87.63,5
SZSE:301512,2025-05-29,87.63,5
SSE:688605,2025-05-29,87.65,5
SZSE:000819,2025-05-29,87.67,5
SZSE:002812,2025-05-29,87.68,5
SZSE:300639,2025-05-29,87.71,5
SZSE:002176,2025-05-29,87.78,5
SZSE:000517,2025-05-29,87.8,5
SZSE:002832,2025-05-29,87.8,5
SZSE:002922,2025-05-29,87.82,5
SSE:688426,2025-05-29,87.85,5
SZSE:300364,2025-05-29,87.87,5
SSE:688653,2025-05-29,87.89,5
SSE:600373,2025-05-29,87.93,5
SSE:688695,2025-05-29,87.97,5
SSE:688366,2025-05-29,87.98,5
SZSE:000567,2025-05-29,88.01,5
SSE:688766,2025-05-29,88.03,5
SZSE:300724,2025-05-29,88.06,5
SSE:603338,2025-05-29,88.06,5
SSE:688303,2025-05-29,88.07,5
SZSE:300298,2025-05-29,88.07,5
SZSE:002700,2025-05-29,88.08,5
SZSE:300811,2025-05-29,88.08,5
SSE:600217,2025-05-29,88.08,5
SZSE:300316,2025-05-29,88.09,5
SZSE:301551,2025-05-29,88.13,5
SZSE:002902,2025-05-29,88.13,5
SZSE:301516,2025-05-29,88.14,5
SSE:600586,2025-05-29,88.15,5
SZSE:000002,2025-05-29,88.18,5
SZSE:301239,2025-05-29,88.18,5
SZSE:000762,2025-05-29,88.22,5
SSE:688535,2025-05-29,88.24,5
SZSE:002635,2025-05-29,88.27,5
SZSE:300979,2025-05-29,88.3,5
SSE:603033,2025-05-29,88.33,5
SZSE:000596,2025-05-29,88.35,5
SSE:600266,2025-05-29,88.35,5
SZSE:300583,2025-05-29,88.37,5
SSE:603208,2025-05-29,88.39,5
SZSE:000628,2025-05-29,88.41,5
SZSE:002146,2025-05-29,88.41,6
SSE:600765,2025-05-29,88.44,6
SZSE:300374,2025-05-29,88.47,6
SZSE:300567,2025-05-29,88.5,6
SZSE:301588,2025-05-29,88.53,6
SSE:603375,2025-05-29,88.55,6
SSE:601136,2025-05-29,88.55,6
SZSE:002064,2025-05-29,88.56,6
SSE:601975,2025-05-29,88.58,6
SSE:601138,2025-05-29,88.58,6
SZSE:002198,2025-05-29,88.63,6
SSE:600661,2025-05-29,88.65,6
SZSE:300332,2025-05-29,88.67,6
SSE:688001,2025-05-29,88.71,6
SZSE:002409,2025-05-29,88.74,6
SZSE:300677,2025-05-29,88.76,6
SSE:603290,2025-05-29,88.78,6
SSE:603505,2025-05-29,88.79,6
SZSE:300037,2025-05-29,88.86,6
SZSE:301288,2025-05-29,88.87,6
SZSE:000707,2025-05-29,88.87,6
SSE:601179,2025-05-29,88.88,6
SZSE:300002,2025-05-29,88.89,6
SSE:688349,2025-05-29,88.92,6
SSE:600985,2025-05-29,88.95,6
SSE:603707,2025-05-29,88.97,6
SSE:600409,2025-05-29,88.98,6
SZSE:000683,2025-05-29,88.98,6
SZSE:301306,2025-05-29,89.0,6
SZSE:301136,2025-05-29,89.01,6
SZSE:301360,2025-05-29,89.01,6
SZSE:300327,2025-05-29,89.05,6
SZSE:300685,2025-05-29,89.09,6
SZSE:300763,2025-05-29,89.11,6
SSE:600720,2025-05-29,89.12,6
SSE:601669,2025-05-29,89.17,6
SZSE:002952,2025-05-29,89.21,6
SSE:603738,2025-05-29,89.24,6
SZSE:002232,2025-05-29,89.3,6
SSE:600376,2025-05-29,89.3,6
SZSE:300285,2025-05-29,89.3,6
SZSE:300012,2025-05-29,89.3,6
SZSE:301381,2025-05-29,89.31,6
SSE:688006,2025-05-29,89.31,6
SZSE:300601,2025-05-29,89.32,6
SZSE:300917,2025-05-29,89.33,6
SSE:603922,2025-05-29,89.34,6
SZSE:301218,2025-05-29,89.37,6
SZSE:002444,2025-05-29,89.37,6
SSE:603628,2025-05-29,89.38,6
SZSE:301291,2025-05-29,89.41,6
SZSE:300129,2025-05-29,89.42,6
SZSE:002937,2025-05-29,89.42,7
SSE:600733,2025-05-29,89.43,7
SZSE:001269,2025-05-29,89.43,7
SZSE:300735,2025-05-29,89.44,7
SSE:603826,2025-05-29,89.44,7
SZSE:002840,2025-05-29,89.44,7
SZSE:002432,2025-05-29,89.47,7
SZSE:300490,2025-05-29,89.47,7
SSE:603305,2025-05-29,89.49,7
SSE:603222,2025-05-29,89.49,7
SSE:601233,2025-05-29,89.5,7
SZSE:002869,2025-05-29,89.5,7
SZSE:300337,2025-05-29,89.52,7
SZSE:000860,2025-05-29,89.54,7
SZSE:000636,2025-05-29,89.54,7
SZSE:000739,2025-05-29,89.55,7
SSE:603995,2025-05-29,89.58,7
SZSE:300482,2025-05-29,89.6,7
SZSE:300406,2025-05-29,89.61,7
SZSE:000682,2025-05-29,89.61,7
SSE:603160,2025-05-29,89.63,7
SSE:688260,2025-05-29,89.65,7
SSE:688066,2025-05-29,89.65,7
SZSE:002466,2025-05-29,89.68,7
SSE:605577,2025-05-29,89.68,7
SSE:688072,2025-05-29,89.71,7
SSE:688496,2025-05-29,89.72,7
SZSE:002810,2025-05-29,89.72,7
SSE:603801,2025-05-29,89.77,7
SSE:603000,2025-05-29,89.79,7
SZSE:300760,2025-05-29,89.79,7
SZSE:002962,2025-05-29,89.79,7
SSE:600150,2025-05-29,89.8,7
SSE:600529,2025-05-29,89.81,7
SSE:601878,2025-05-29,89.83,7
SSE:605117,2025-05-29,89.84,7
SSE:603619,2025-05-29,89.84,7
SSE:688090,2025-05-29,89.84,7
SZSE:300977,2025-05-29,89.87,7
SSE:601156,2025-05-29,89.89,7
SSE:688046,2025-05-29,89.91,7
SSE:600654,2025-05-29,89.91,7
SSE:605377,2025-05-29,89.91,7
SZSE:002332,2025-05-29,89.93,7
SZSE:002992,2025-05-29,89.93,7
SZSE:301628,2025-05-29,89.94,7
SZSE:000528,2025-05-29,89.94,7
SSE:600761,2025-05-29,89.94,7
SSE:600299,2025-05-29,89.94,7
SZSE:300606,2025-05-29,89.97,7
SSE:605111,2025-05-29,89.97,7
SSE:601012,2025-05-29,89.98,7
SZSE:002845,2025-05-29,89.99,8
SZSE:301508,2025-05-29,89.99,8
SZSE:300513,2025-05-29,90.0,8
SSE:603882,2025-05-29,90.0,8
SZSE:301348,2025-05-29,90.01,8
SSE:601118,2025-05-29,90.03,8
SZSE:002460,2025-05-29,90.05,8
SSE:605186,2025-05-29,90.06,8
SSE:605369,2025-05-29,90.08,8
SZSE:300595,2025-05-29,90.09,8
SZSE:002841,2025-05-29,90.12,8
SZSE:300592,2025-05-29,90.14,8
SSE:600395,2025-05-29,90.17,8
SSE:603324,2025-05-29,90.17,8
SZSE:300842,2025-05-29,90.18,8
SZSE:301586,2025-05-29,90.19,8
SZSE:300475,2025-05-29,90.21,8
SZSE:301029,2025-05-29,90.21,8
SZSE:300480,2025-05-29,90.21,8
SSE:688016,2025-05-29,90.22,8
SZSE:301183,2025-05-29,90.25,8
SZSE:300894,2025-05-29,90.26,8
SZSE:000725,2025-05-29,90.3,8
SZSE:300284,2025-05-29,90.3,8
SZSE:300319,2025-05-29,90.3,8
SZSE:002085,2025-05-29,90.31,8
SZSE:000800,2025-05-29,90.31,8
SZSE:002351,2025-05-29,90.32,8
SSE:688248,2025-05-29,90.32,8
SZSE:300211,2025-05-29,90.33,8
SZSE:300679,2025-05-29,90.33,8
SZSE:000090,2025-05-29,90.34,8
SZSE:301611,2025-05-29,90.36,8
SZSE:000913,2025-05-29,90.36,8
SSE:688172,2025-05-29,90.37,8
SSE:603920,2025-05-29,90.38,8
SZSE:300939,2025-05-29,90.41,8
SZSE:300757,2025-05-29,90.43,8
SZSE:300647,2025-05-29,90.43,8
SZSE:300573,2025-05-29,90.44,8
SSE:600161,2025-05-29,90.46,8
SZSE:300408,2025-05-29,90.5,8
SSE:603786,2025-05-29,90.51,8
SSE:600131,2025-05-29,90.51,8
SZSE:301369,2025-05-29,90.51,8
SSE:688615,2025-05-29,90.54,8
SSE:601666,2025-05-29,90.54,8
SZSE:300919,2025-05-29,90.54,8
SSE:603779,2025-05-29,90.56,8
SZSE:300565,2025-05-29,90.57,8
SZSE:300719,2025-05-29,90.57,8
SZSE:001979,2025-05-29,90.57,8
SSE:688012,2025-05-29,90.59,9
SZSE:300433,2025-05-29,90.6,9
SZSE:301036,2025-05-29,90.6,9
SZSE:002322,2025-05-29,90.61,9
SZSE:000159,2025-05-29,90.61,9
SSE:688699,2025-05-29,90.63,9
SSE:601636,2025-05-29,90.64,9
SSE:600420,2025-05-29,90.64,9
SSE:601702,2025-05-29,90.67,9
SZSE:002947,2025-05-29,90.67,9
SSE:600559,2025-05-29,90.68,9
SSE:603722,2025-05-29,90.69,9
SSE:688100,2025-05-29,90.69,9
SZSE:000938,2025-05-29,90.7,9
SZSE:003026,2025-05-29,90.71,9
SSE:600508,2025-05-29,90.72,9
SZSE:300391,2025-05-29,90.74,9
SSE:600399,2025-05-29,90.75,9
SSE:600603,2025-05-29,90.76,9
SZSE:300821,2025-05-29,90.77,9
SZSE:000028,2025-05-29,90.8,9
SZSE:300890,2025-05-29,90.8,9
SZSE:300620,2025-05-29,90.81,9
SZSE:300825,2025-05-29,90.81,9
SZSE:000099,2025-05-29,90.82,9
SSE:600970,2025-05-29,90.82,9
SSE:601456,2025-05-29,90.83,9
SZSE:000799,2025-05-29,90.85,9
SSE:688120,2025-05-29,90.88,9
SZSE:300212,2025-05-29,90.88,9
SSE:600955,2025-05-29,90.89,9
SZSE:300457,2025-05-29,90.9,9
SZSE:003816,2025-05-29,90.91,9
SSE:600754,2025-05-29,90.92,9
SZSE:300552,2025-05-29,90.93,9
SZSE:002738,2025-05-29,90.93,9
SSE:600383,2025-05-29,90.95,9
SZSE:002709,2025-05-29,90.95,9
SSE:601500,2025-05-29,90.96,9
SZSE:300161,2025-05-29,90.96,9
SZSE:000839,2025-05-29,90.97,9
SZSE:300861,2025-05-29,90.97,9
SSE:601600,2025-05-29,90.98,9
SZSE:002693,2025-05-29,90.99,9
SZSE:002916,2025-05-29,91.03,9
SZSE:301556,2025-05-29,91.03,9
SZSE:300776,2025-05-29,91.05,9
SSE:600848,2025-05-29,91.05,9
SZSE:300413,2025-05-29,91.07,9
SZSE:301333,2025-05-29,91.08,9
SSE:688777,2025-05-29,91.1,9
SZSE:300294,2025-05-29,91.11,9
SZSE:000830,2025-05-29,91.12,10
SZSE:300956,2025-05-29,91.14,10
SZSE:301086,2025-05-29,91.14,10
SSE:688275,2025-05-29,91.15,10
SZSE:002211,2025-05-29,91.17,10
SSE:600197,2025-05-29,91.17,10
SZSE:301585,2025-05-29,91.19,10
SZSE:300351,2025-05-29,91.23,10
SSE:603602,2025-05-29,91.23,10
SZSE:002897,2025-05-29,91.23,10
SZSE:000155,2025-05-29,91.25,10
SSE:601038,2025-05-29,91.25,10
SZSE:301458,2025-05-29,91.26,10
SZSE:301522,2025-05-29,91.27,10
SSE:601186,2025-05-29,91.3,10
SSE:600894,2025-05-29,91.31,10
SSE:688148,2025-05-29,91.33,10
SSE:601872,2025-05-29,91.34,10
SZSE:002771,2025-05-29,91.35,10
SSE:601238,2025-05-29,91.35,10
SSE:688308,2025-05-29,91.35,10
SSE:601618,2025-05-29,91.36,10
SZSE:002726,2025-05-29,91.41,10
SZSE:002387,2025-05-29,91.42,10
SSE:603225,2025-05-29,91.44,10
SZSE:002613,2025-05-29,91.46,10
SSE:600763,2025-05-29,91.47,10
SZSE:000516,2025-05-29,91.48,10
SZSE:300612,2025-05-29,91.48,10
SSE:600155,2025-05-29,91.48,10
SZSE:300223,2025-05-29,91.49,10
SZSE:301176,2025-05-29,91.49,10
SZSE:300315,2025-05-29,91.54,10
SZSE:300936,2025-05-29,91.54,10
SSE:600587,2025-05-29,91.55,10
SSE:603153,2025-05-29,91.56,10
SZSE:000552,2025-05-29,91.56,10
SZSE:000012,2025-05-29,91.56,10
SSE:600732,2025-05-29,91.56,10
SZSE:300968,2025-05-29,91.56,10
SZSE:301060,2025-05-29,91.57,10
SZSE:301278,2025-05-29,91.59,10
SSE:601058,2025-05-29,91.6,10
SSE:600759,2025-05-29,91.6,10
SZSE:002285,2025-05-29,91.61,10
SSE:603703,2025-05-29,91.61,10
SZSE:300463,2025-05-29,91.61,10
SSE:600188,2025-05-29,91.68,10
SSE:603378,2025-05-29,91.69,10
SZSE:300514,2025-05-29,91.7,10
SSE:600089,2025-05-29,91.7,10
SSE:601800,2025-05-29,91.71,10
SZSE:002270,2025-05-29,91.74,11
SZSE:001205,2025-05-29,91.75,11
SZSE:000625,2025-05-29,91.76,11
SZSE:301193,2025-05-29,91.77,11
SSE:600130,2025-05-29,91.78,11
SZSE:300237,2025-05-29,91.81,11
SSE:601390,2025-05-29,91.81,11
SZSE:002439,2025-05-29,91.82,11
SSE:601633,2025-05-29,91.82,11
SZSE:300613,2025-05-29,91.85,11
SZSE:000727,2025-05-29,91.85,11
SSE:603730,2025-05-29,91.89,11
SZSE:001301,2025-05-29,91.91,11
SZSE:301207,2025-05-29,91.92,11
SSE:600997,2025-05-29,91.94,11
SZSE:300174,2025-05-29,91.95,11
SSE:600702,2025-05-29,91.96,11
SZSE:002506,2025-05-29,91.96,11
SZSE:301153,2025-05-29,91.96,11
SSE:601615,2025-05-29,91.96,11
SSE:601808,2025-05-29,91.98,11
SZSE:300617,2025-05-29,91.98,11
SZSE:300053,2025-05-29,92.02,11
SSE:600339,2025-05-29,92.03,11
SZSE:002008,2025-05-29,92.04,11
SZSE:000009,2025-05-29,92.05,11
SZSE:002340,2025-05-29,92.09,11
SSE:600893,2025-05-29,92.1,11
SZSE:000546,2025-05-29,92.1,11
SSE:688639,2025-05-29,92.12,11
SSE:688391,2025-05-29,92.12,11
SSE:600216,2025-05-29,92.12,11
SZSE:300070,2025-05-29,92.12,11
SSE:688157,2025-05-29,92.15,11
SSE:600400,2025-05-29,92.15,11
SZSE:002538,2025-05-29,92.16,11
SSE:600406,2025-05-29,92.16,11
SSE:688352,2025-05-29,92.16,11
SSE:600606,2025-05-29,92.17,11
SSE:600518,2025-05-29,92.19,11
SSE:601607,2025-05-29,92.2,11
SSE:688261,2025-05-29,92.21,11
SZSE:300636,2025-05-29,92.22,11
SZSE:002111,2025-05-29,92.23,11
SZSE:301539,2025-05-29,92.23,11
SZSE:301286,2025-05-29,92.23,11
SSE:688363,2025-05-29,92.24,11
SZSE:300162,2025-05-29,92.24,11
SSE:603499,2025-05-29,92.25,11
SSE:688055,2025-05-29,92.26,11
SZSE:300171,2025-05-29,92.26,11
SSE:601949,2025-05-29,92.26,11
SZSE:300759,2025-05-29,92.27,12
SSE:601099,2025-05-29,92.28,12
SSE:600992,2025-05-29,92.28,12
SZSE:000402,2025-05-29,92.3,12
SSE:600248,2025-05-29,92.32,12
SZSE:300215,2025-05-29,92.33,12
SSE:605177,2025-05-29,92.33,12
SSE:603277,2025-05-29,92.33,12
SSE:605368,2025-05-29,92.34,12
SZSE:300576,2025-05-29,92.34,12
SZSE:301418,2025-05-29,92.34,12
SZSE:002401,2025-05-29,92.34,12
SSE:688170,2025-05-29,92.35,12
SZSE:002717,2025-05-29,92.38,12
SZSE:002648,2025-05-29,92.39,12
SSE:600996,2025-05-29,92.4,12
SZSE:000401,2025-05-29,92.4,12
SZSE:300540,2025-05-29,92.4,12
SSE:688076,2025-05-29,92.4,12
SSE:605007,2025-05-29,92.45,12
SZSE:002390,2025-05-29,92.47,12
SSE:600566,2025-05-29,92.48,12
SZSE:300136,2025-05-29,92.5,12
SZSE:300062,2025-05-29,92.5,12
SZSE:300357,2025-05-29,92.5,12
SZSE:301370,2025-05-29,92.52,12
SZSE:000878,2025-05-29,92.55,12
SZSE:002035,2025-05-29,92.56,12
SSE:600999,2025-05-29,92.57,12
SSE:603162,2025-05-29,92.58,12
SZSE:000550,2025-05-29,92.59,12
SZSE:000608,2025-05-29,92.59,12
SZSE:300219,2025-05-29,92.6,12
SSE:688589,2025-05-29,92.61,12
SZSE:000035,2025-05-29,92.62,12
SZSE:002063,2025-05-29,92.65,12
SZSE:002408,2025-05-29,92.66,12
SSE:600023,2025-05-29,92.67,12
SSE:603816,2025-05-29,92.67,12
SSE:603381,2025-05-29,92.68,12
SZSE:300098,2025-05-29,92.68,12
SSE:603878,2025-05-29,92.69,12
SSE:600256,2025-05-29,92.71,12
SZSE:301538,2025-05-29,92.71,12
SSE:688693,2025-05-29,92.72,12
SZSE:002913,2025-05-29,92.73,12
SZSE:000166,2025-05-29,92.74,12
SSE:600552,2025-05-29,92.74,12
SZSE:002859,2025-05-29,92.74,12
SSE:603032,2025-05-29,92.75,12
SZSE:300218,2025-05-29,92.76,12
SZSE:002745,2025-05-29,92.77,12
SSE:601990,2025-05-29,92.78,13
SSE:688099,2025-05-29,92.79,13
SZSE:301179,2025-05-29,92.79,13
SZSE:000712,2025-05-29,92.8,13
SSE:600048,2025-05-29,92.81,13
SSE:600740,2025-05-29,92.82,13
SZSE:300887,2025-05-29,92.82,13
SSE:603260,2025-05-29,92.82,13
SSE:600157,2025-05-29,92.82,13
SZSE:301510,2025-05-29,92.83,13
SSE:688325,2025-05-29,92.83,13
SZSE:301046,2025-05-29,92.83,13
SZSE:003009,2025-05-29,92.84,13
SZSE:000923,2025-05-29,92.84,13
SZSE:301565,2025-05-29,92.85,13
SSE:601989,2025-05-29,92.86,13
SZSE:002218,2025-05-29,92.88,13
SSE:600522,2025-05-29,92.88,13
SSE:603107,2025-05-29,92.88,13
SZSE:002452,2025-05-29,92.89,13
SSE:600390,2025-05-29,92.89,13
SSE:688187,2025-05-29,92.89,13
SSE:600312,2025-05-29,92.9,13
SZSE:000629,2025-05-29,92.9,13
SZSE:002567,2025-05-29,92.91,13
SZSE:301087,2025-05-29,92.91,13
SSE:603058,2025-05-29,92.91,13
SSE:688583,2025-05-29,92.92,13
SZSE:002430,2025-05-29,92.95,13
SZSE:000926,2025-05-29,92.97,13
SZSE:300481,2025-05-29,92.97,13
SZSE:300437,2025-05-29,92.98,13
SZSE:300342,2025-05-29,92.98,13
SSE:688353,2025-05-29,92.98,13
SSE:603927,2025-05-29,92.99,13
SZSE:002003,2025-05-29,93.01,13
SZSE:301517,2025-05-29,93.02,13
SZSE:002455,2025-05-29,93.03,13
SSE:688289,2025-05-29,93.03,13
SSE:605258,2025-05-29,93.04,13
SZSE:002606,2025-05-29,93.05,13
SZSE:300545,2025-05-29,93.05,13
SSE:688300,2025-05-29,93.05,13
SZSE:002191,2025-05-29,93.07,13
SSE:603355,2025-05-29,93.09,13
SZSE:301205,2025-05-29,93.09,13
SZSE:001330,2025-05-29,93.09,13
SSE:600933,2025-05-29,93.1,13
SZSE:301122,2025-05-29,93.11,13
SZSE:300784,2025-05-29,93.11,13
SSE:688545,2025-05-29,93.13,13
SSE:600233,2025-05-29,93.13,13
SSE:600107,2025-05-29,93.13,14
SSE:600328,2025-05-29,93.14,14
SZSE:000063,2025-05-29,93.14,14
